date,product_id,product_name,category,business_type,unit_of_measure,opening_stock,units_sold,shrinkage_units,units_restocked,closing_stock,unit_cost_kes,selling_price_kes,supplier_name,supplier_county,supplier_lead_days,reorder_level,is_holiday,is_weekend
2024-09-18,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,54.0,0.0,3,0,51,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-12-25,PRD019,Infinix Charger 33W,Accessories,Electronics,piece,33.0,6.0,2,0,25,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-02-27,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,-96.0,7.0,3,0,86,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-12-30,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,64.0,30.0,2,0,32,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2026-02-24,PRD013,Malaria RDT Kit,diagnostics,Pharmacy,PCS,97.0,33.0,1,0,63,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2026-01-23,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,33.0,17.0,3,0,13,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-01-04,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,117.0,2.0,0,0,115,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2024-06-26,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,49.0,30.0,1,0,18,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2026-04-16,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,15.0,14.0,2,0,0,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-10-19,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,102.0,17.0,2,78,161,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2025-07-13,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,74.0,25.0,3,0,46,145,200.0,Reckitt Kenya,,3,20,0,1
2024-08-19,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,100.0,20.0,1,0,97,35,60.0,Dawa Ltd,Nairobi,2,50,0,0
2024-07-13,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,44.0,21.0,3,0,20,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2024-03-17,PRD020,Earphones Generic,Accessories,Electroncis,PCS,92.0,32.0,2,0,58,150,300.0,,NAIROBI,2,12,0,1
2024-10-09,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,62.0,19.0,0,0,43,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-09-27,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,60.0,5.0,3,0,52,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2025-02-01,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,65.0,22.0,1,0,42,145,200.0,,NAIROBI,3,20,0,1
"Jan 21, 2026",PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,102.0,1.0,3,0,98,380,520.0,,Nakurru,5,15,0,0
2025-09-23,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,,27.0,3,41,119,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-02-27,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,pcs,99.0,21.0,1,69,146,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-06-26,PRD018,Drenching Gun Dewormer,VETERINARY,Agrovet,Bottle,99.0,38.0,0,0,43,480,650.0,Interchemie Kenya,,4,8,0,0
2025-04-24,PRD011,ORS Sachets x6,rehydration,Pharmacy,Pack,74.0,23.0,0,0,51,35,,   ,nairobi,2,50,0,0
24-Dec-2024,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovett,VIAL,44.0,,3,7,27,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-10-21,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,38.0,34.0,0,0,4,250,400.0,,Nairob,4,10,0,0
25-03-2026,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,-88.0,31.0,3,0,54,230,280.0,,nairobi,4,20,0,0
2025-12-22,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,75.0,29.0,0,0,46,42,55.0,Unilever Kenya,Nairobi,3,35,0,0
2026-03-03,PRD016,  Maize Seed 2kg  ,Seeds,Agrovet,PACK,62.0,20.0,3,0,39,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2025-04-02,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,-69.0,5.0,3,0,61,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-01-30,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmcy,Strips,8.0,1.0,1,0,6,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-04-19,PRD005,  Elianto Cooking Oil 1L  ,Oils & Fats,Mini Supermarket,btl,64.0,16.0,0,38,86,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
29-Aug-2024,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,42.0,35.0,3,38,42,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-09-28,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Sup.,BAG,57.0,6.0,3,0,48,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2025-02-11,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,,5.0,1,0,71,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2026-01-28,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,10.0,10.0,2,0,0,42,55.0,   ,nairobi,3,35,0,0
2026-03-14,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,65.0,7.0,1,63,120,55,90.0,Cosmos Pharmaceuticals,Nairobi,3,40,0,1
2024-03-15,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,116.0,18.0,0,72,170,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2026-03-05,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,9.0,8.0,2,0,0,380,19405.530700764146,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-11-11,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,15.0,1.0,3,0,11,78,95.0,   ,,3,25,0,0
"Dec 15, 2025",PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,84.0,19.0,0,0,65,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2026-04-20,PRD008,Royco Mchuzi Mix 75g,Seasonings,mini supermarket,Pack,70.0,39.0,0,0,31,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-03-07,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,114.0,19.0,2,0,93,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-09-17,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,49.0,28.0,3,0,18,120,200.0,Medipharm Ltd,NAIROBI ,4,25,0,0
2024-02-02,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,64.0,7.0,1,0,56,135,160.0,Mumias Sugar Distributor,,5,30,0,0
2025-03-02,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,62.0,20.0,1,0,37,35,60.0,Dawa Ltd,NAIROBI,2,50,0,1
2024-11-15,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,5.0,0.0,3,24,26,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-05-31,PRD007,Omo Washing Powder 1kg,detergents,Mini Supermarket,pack,115.0,4.0,0,0,127,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2025-07-26,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,72.0,14.0,0,57,115,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2025-08-15,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,107.0,1.0,1,0,105,380,520.0,Kenya Seed Company,,5,15,0,0
2024-01-25,PRD012,Dettol Antiseptic 100ml,Antiseptics,pharmacy,Bottle,88.0,17.0,3,0,55,145,200.0,,NAIROBI,3,20,0,0
2024-01-03,PRD006,Salit Sugar 1kg,SUGAR & SPICES,Mini Supermarket,Bag,,37.0,3,0,19,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-12-21,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,27.0,8.0,0,0,11,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
19/09/2024,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,40.0,5.0,3,0,32,145,175.0,Unga Ltd Nairobi,nairobi ,3,30,0,0
2024-07-25,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,66.0,30.0,0,0,41,230,280.0,,Nairobi,4,20,0,0
26/09/2025,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,,28.0,2,0,56,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-01-15,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,19.0,6.0,0,0,13,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-04-08,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,22.0,13.0,0,0,9,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2025-07-03,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,34.0,20.0,2,0,12,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-11-29,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,44.0,32.0,0,0,12,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2024-08-01,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,89.0,9.0,3,0,77,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
08/16/2025,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,114.0,7.0,3,0,104,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2024-07-26,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarkt,Pack,100.0,3.0,2,0,95,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-03-30,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,89.0,36.0,0,0,53,3200,3900.0,MEA Fertilisers,,7,5,0,1
2024-09-14,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,98.0,40.0,0,0,58,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-12-12,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,Packs,5.0,2.0,1,36,38,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2025-04-21,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,107.0,32.0,2,0,73,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-08-18,PRD020,Earphones Generic,Accessories,Electronics,PCS,46.0,29.0,1,0,16,150,300.0,,NAIROBI,2,12,0,0
2025-12-28,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,73.0,39.0,3,0,31,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2024-10-01,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,114.0,34.0,1,59,138,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-09-07,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,101.0,25.0,2,0,74,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2026-04-24,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,120.0,32.0,0,0,88,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2026-03-23,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,31.0,-25.0,3,0,3,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-12-16,PRD008,Royco Mchuzi Mix 75g,SEASONINGS,Mini Supermarket,Pack,92.0,35.0,1,0,56,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-05-23,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Btl,32.0,29.0,1,0,2,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-06-23,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,80.0,,2,0,39,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-02-26,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,78.0,39.0,2,36,73,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-06-18,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,96.0,3.0,2,0,91,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-10-31,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,8.0,7.0,2,0,0,55,70.0,   ,Kiambu ,2,40,0,0
2025-03-24,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,43.0,27.0,2,0,14,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-07-15,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,-26.0,0.0,0,71,97,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2026-04-06,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,37.0,20.0,0,0,17,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-08-22,PRD020,Earphones Generic,Accessories,Electronics,PCS,83.0,34.0,1,0,48,150,300.0,,NAIROBI,2,12,0,0
2025-12-31,PRD017,Newcastle Vaccine 100dos,VETERINARY,Agrovet,VIAL,36.0,16.0,2,0,35,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
09/01/2025,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,32.0,22.0,1,0,9,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2024-08-22,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,15.0,10.0,0,0,5,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-08-29,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,24.0,8.0,2,0,14,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2026-04-15,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,59.0,3.0,2,0,54,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-12-03,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,bottle,93.0,11.0,0,0,82,230,280.0,   ,Nairobi,4,20,0,0
2025-09-13,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,86.0,5.0,3,0,78,18,30.0,Shelys Pharmaceuticals,nairobi ,2,60,0,1
2024-08-26,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,23.0,11.0,3,0,9,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-06-15,PRD020,Earphones Generic,Accessories,Electronics,PCS,114.0,1.0,0,0,113,150,300.0,,NAIROBI,2,12,0,1
2024-03-05,PRD014,  DAP Fertiliser 50kg  ,Fertilisers,Agrovet,bag,95.0,14.0,2,0,60,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-04-23,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,49.0,36.0,2,0,-9,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-04-08,PRD020,Earphones Generic,Accessories,Electronics,PCS,6.0,5.0,0,0,1,150,300.0,,NAIROBI,2,12,0,0
2025-02-26,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,17.0,7.0,2,0,8,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-11-19,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,87.0,,2,0,76,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-12-24,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,90.0,40.0,1,45,94,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-05-15,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,66.0,37.0,0,0,29,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-02-21,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,114.0,38.0,1,0,75,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-11-04,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,93.0,14.0,2,0,77,145,175.0,Unga Ltd Nairobi,,3,30,0,0
2025-07-04,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,79.0,33.0,1,37,82,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-04-26,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,106.0,12.0,1,4,97,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-12-30,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,92.0,29.0,2,0,61,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-04-17,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,99.0,,0,0,95,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-05-11,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,43.0,18.0,3,0,22,230,,Kapa Oil Refineries,NAIROBI,4,20,0,1
2024-12-15,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,5.0,0.0,2,60,63,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2026-01-22,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,61.0,26.0,0,0,35,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-02-27,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,119.0,34.0,1,3,87,380,,   ,NAIROBI,2,10,0,0
2024-08-10,PRD011,ORS Sachets x6,rehydration,Pharmacy,Pack,94.0,11.0,2,0,81,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2026-03-04,PRD002,Pembe Unga 1kg,flour & grains,Mini Supermarket,BAG,103.0,18.0,0,50,135,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
"Jan 29, 2025",PRD020,Earphones Generic,Accessories,Electronics,PCS,117.0,40.0,3,0,74,150,300.0,,NAIROBI,2,12,0,0
2024-02-29,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,46.0,6.0,0,0,40,3800,4500.0,MEA Fertilisers,nairob,7,5,0,0
2024-07-18,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,10.0,8.0,3,0,0,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-02-08,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,58.0,4.0,0,0,54,78,95.0,,NAIROBI,3,25,0,1
2025-01-23,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,44.0,29.0,1,0,14,55,,   ,Kiambu ,2,40,0,0
2024-08-15,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,92.0,36.0,1,0,55,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-08-25,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,61.0,1.0,2,2,60,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,1
2024-04-15,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,78.0,40.0,0,0,38,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-12-07,PRD020,  Earphones Generic  ,Accessories,Electronics,PCS,45.0,27.0,3,77,92,150,300.0,,NAIROBI,2,12,0,1
2024-01-17,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,97.0,19.0,2,0,76,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-01-15,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,20.0,6.0,0,0,14,135,4776.7460186496355,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-05-12,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,53.0,,2,0,11,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2024-11-16,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,-43.0,18.0,3,0,22,55,90.0,,NAIROBI,3,40,0,1
06/29/2024,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,71.0,13.0,3,0,55,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2025-08-03,PRD011,  ORS Sachets x6  ,Rehydration,Pharmacy,Pack,71.0,,1,0,53,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2025-02-05,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,36.0,13.0,0,0,23,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2024-06-09,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,7.0,3.0,0,75,79,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2025-09-28,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,63.0,11.0,1,0,51,3200,3900.0,,NAIROBI,7,5,0,1
2026-03-17,PRD020,Earphones Generic,Accessories,Electronics,PCS,91.0,35.0,2,0,54,150,,,NAIROBI,2,12,0,0
2024-11-20,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,71.0,12.0,3,54,110,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-06-27,PRD018,Drenching Gun Dewormer,veterinary,Agrovet,Bottle,59.0,40.0,1,0,18,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-12-23,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,,10.0,1,0,97,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-06-12,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,,13.0,2,0,9,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-01-09,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,69.0,7.0,3,0,59,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2025-07-09,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,,7.0,3,0,2,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2024-11-03,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,94.0,26.0,1,0,67,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,1
2025-03-20,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pck,102.0,32.0,0,0,70,295,398.25,Bidco Africa Mombasa Rd,NAIROB,3,12,0,0
2025-04-01,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,103.0,25.0,3,0,75,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2024-08-13,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,87.0,19.0,3,0,65,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-12-16,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,60.0,11.0,2,0,47,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2025-03-18,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,38.0,28.0,2,45,53,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-08-02,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,11.0,2.0,0,75,84,380,520.0,Kenya Seed Company,Nakurru,5,15,0,1
2024-09-12,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,31.0,21.0,3,0,7,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2024-04-10,PRD012,Dettol Antiseptic 100ml,ANTISEPTICS,Pharmacy,Bottle,7.0,1.0,1,0,5,145,200.0,   ,NAIROBI,3,20,0,0
2024-07-14,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,91.0,39.0,1,0,51,210,260.0,Brookside Dairy Ltd,Kiambu,2,15,0,1
2025-10-07,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,17.0,2.0,2,71,84,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-04-15,PRD005,Elianto Cooking Oil 1L,OILS & FATS,Mini Supermarket,Btl,119.0,36.0,0,65,148,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-06-06,PRD002,Pembe Unga 1kg,FLOUR & GRAINS,Mini Supermarket,BAG,114.0,10.0,3,0,101,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2026-02-08,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,25.0,16.0,3,0,6,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,1
2024-09-14,PRD014,  DAP Fertiliser 50kg  ,Fertilisers,Agrovet,bag,37.0,32.0,3,0,2,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2024-07-03,PRD010,Amoxicillin 250mg x6,ANTIBIOTICS,Pharmacy,Strips,,24.0,3,0,51,55,90.0,Cosmos Pharmaceuticals,,3,40,0,0
2024-03-04,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,92.0,33.0,2,70,127,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-07-22,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,23.0,3.0,3,9,26,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-07-01,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,55.0,28.0,1,0,26,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-02-07,PRD016,  Maize Seed 2kg  ,Seeds,Agrovet,PACK,89.0,19.0,3,61,128,380,520.0,Kenya Seed Company,nakurru,5,15,0,0
2025-11-03,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,105.0,0.0,2,0,103,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-03-02,PRD004,KCC Butter 250g,DAIRY,Mini Supermarket,piece,67.0,40.0,3,0,24,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-11-06,PRD020,Earphones Generic,Accessories,Electronics,PCS,44.0,37.0,1,0,6,150,300.0,,,2,12,0,0
2025-03-01,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,91.0,12.0,2,0,77,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,1
2025-12-26,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,39.0,1.0,0,0,38,35,60.0,,nairobi,2,50,0,0
2025-10-05,PRD012,Dettol Antiseptic 100ml,Antiseptics,PHARMACY,Bottle,25.0,3.0,3,0,19,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,1
